"title","url","stars","name","reviewUrl","text"
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","1",,,"Unfortunately the owners have let their son run this into the water. Arrogant, rude, not customer service focused. Get a skipper who is customer focused and friendly."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"We absolutely loved our experience sailing on Kuru for a hens night, a gorgeous way to start the night out on the water. Spacious boat and very friendly and helpful crew. From booking through to sailing it was a fantastic experience and I highly recommend sailing with City of Darwin Cruises!"
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Spent a fabulous night on the Darwin Harbour on board the Kuru.. This sailing catamaran is awesome, lots great spaces to sit and enjoy the sunset. Can highly recommend Les and the team.."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Our family spent the afternoon on the amazing Kuru for a special event. Thank you for such a perfect cruise. The crew were fantastic, booking was a breeze. The boat was accessible for the elderly members of our family. Perfect afternoon. Thanks so much."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","1",,,"The company prioritise locals over tourist, even stated this through email. I booked online via a booking webpage as all visitors would, but only to be informed that the date I selected was not available - when I asked Les to contact the booking agency through their ‘Supplier Hub’ (as it states on the webpage/email) in order for me to get my refund, the response I received was quite passive aggressive and rude.

The company is more of a local party host than a tourist attraction, save your time and money"
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"We were a group from the USA and had an awesome time.  Crew was awesome and helped make a special occasion even more special.  Would highly recommend to anyone!  Thank you to the crew for all the efforts!"
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Loved it.
Been coming to Darwin for work for years and cannot understand why I have not done this before."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Absolutely loved this cruise.
All who were in attendance enjoyed themselves.
Thank you City of Darwin and hope to cruise with you again soon"
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Excellent.   Fantastic coming back in the dark and seeing the city lights and lighting storms."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","4",,,
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","1",,,"Hey guys, Darwin local here. Cruise is quite average. There is barely any food and the in service drink package is not worth it. The tour was average at best. You could enjoy the same experience from sitting on the beach and biying your own food and drink. The tour appeared to use cheap woolworths snacks and budget beer/wine instead of putting effort in and making it a unique experience. But it would be more suitable for families with children. I would recommend the unlimited champagne sunset cruise that charterers from the water front. As it provides much better service, as well as food cooked on the boat and unlimited drinks."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"The crew were welcoming and warm.
This is our first time together visiting Darwin this experience was wonderful.
The beverages and canapés were more than filling. We paid for dinner option truly delicious, do not go with a full stomach. This experience was worth every dollar. The ocean views, the beverage options, the food just book. Thank me later. To the crew we apologize we kept to ourselves but we are very esoteric. This did not mean we didn’t enjoy ourselves. The team is a solid 11/10. Thank you."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Sailing ⛵️ On the Kuru was fantastic. Thanks to Les for the booking ease and Jevin and  Austin for a fantastic trip."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","4",,,"Nice cruise. Nice staff."
"City of Darwin Cruises","https://www.google.com/maps/search/?api=1&query=City%20of%20Darwin%20Cruises&query_place_id=ChIJDagfjpGRwCwREpW7IOzS4P0","5",,,"Fantastic Darwin Sunset Sail on a great boat - not too many passengers which made it more intimate.  Great drinks and nibbles and the best music. Loved being able to sit in the nets out front and chill out."
