"title","url","stars","name","reviewUrl","text"
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"I did the half day tour, visiting the bunkers at Charles Darwin NP, the ww2 Darwin bombing museum & harbour cruise.
Mariet is so knowledgeable about the attack and also took time to tell us about historic buildings on the way around. She also got the museum people to run the video presentation as soon as we arrived, to free us up to see the rest of the exhibits.
I had difficulty getting to the city for the 8am start (stayed out of town, missed bus, hitchhiked & walked) and Mariet was very kind and flexible, communicating well in helping me to join part-way. She even offered to take me back to the bunkers at the end, to cover the bit I missed.
The bunkers and museum are must-sees and the only improvement i could suggest is more time in the museum, there's a lot to see and learn about. Tho I acknowledge there's a schedule to catch the boat which other people do separately, so there's time pressure.
On the cruise David was very entertaining and it was great to get out on the water to see the city from a different perspective. There's actually not a lot of ww2 stuff to see out there, but the stories were great.
A long review but can I add big thanks to Lucy and Mariet for fitting me in and giving me a superb morning."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"We went on an absolutely amazing turtle tour with Sea Darwin-Sea Tiwi. One of the best wildlife experiences I have ever had and can't recommend enough. A really special place and experience, it was an honour to see the turtle mums laying their eggs and a few little hatchlings that hadn't made it out with their siblings, the beautiful bare sand and stars as we waited for them to come out of the water.
The process around not disturbing the turtles as much as possible was fantastic and the meal on board was healthy and delicious.
Apart from this we were absolutely humbled by how amazing and lovely the crew were. I was quite pregnant on the trip and would have understood if they declined to take me (particularly given how limited these spots are), instead they went to an extraordinary effort to accommodate me, including changing boats, and were so lovely about it. I felt quite embarrassed to have caused such effort but extremely grateful. The trip was an absolutely sensational experience and so grateful to have been able to go and experience such a special part of the world. Thank you very, very much to everyone involved."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"We went on the Turtle Tracks tour. What an experience! The crew were extremely knowledgeable and respectful, looked after us extremely well and made sure we had an awesome time. Couldn't fault the tour. It is an experience not to be missed."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","4",,,"Our group enjoyed the Fish and Chips Sunset Cruise!!  Fish and Chips were nice and fresh, drinks cold and staff friendly.  We would have liked it to be more informative.  The staff obviously know all the information, as they were talking to different people and ourselves if we asked questions, but if they were announcing something it was very hard to hear.  A suggestion of having a microphone so there could be a running commentary of the areas we were seeing, and that way everyone could hear too.  Thank you we enjoyed ourselves"
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"Loved this sunset cruise. The fish and chips were fresh and hot, the drinks cold and the crew friendly and knowledgeable. Great mix of tranquility at sunset  with a bit of speedboating on the way home 👌🏻"
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"Did the WW2 by Land & Sea half day tour with Ferry cruise. Picked up at 8 am from esplanade accom with first stop at Survivor's Lookout nearby, then a sight seeing drive through city, premier Bayview & marina suburbs, paspaley pearl origins & checked out Darwin National Park with its hidden ammunition bunkers & scenic lookout. Followed by the WW2 Bombing of Darwin ferry cruise. Then East Point area drive past plus 1.5 hours stop at Darwin Military Museum. Finally dropped off where we wanted to be - Darwin waterfront Stokes Hill wharf. About 4.5 hrs tour - think I have covered it order of sequence..

Enjoyed it all -  guide & driver Trevor was informative & obliging with a welcome esky of icy bottled water which I felt like dousing myself with to cool off..🤓

On the harbour cruise, lucky us got to ferry past the majestic & biggest aircraft carrier in the British Navy - HMS Prince of Wales which had docked only 2 days before for a large scale military exercise with multiple nations. Port of Darwin & naval base flies under the radar in history & in the news but was & is a strategic defence base. Darwin Harbour is 60 x bigger than Sydney Harbour.

This guided tour & cruise was an eye opener & by the time my first visit to Darwin came to an end, I transformed into an enlightened Darwin devotee!

Ferry cruise included Anzac bikie handout & 5 mins bobbing over the sunken grave of WW2 casualties. A small TV screen in front of ferry showed sonar imaging of these vessels which made little sense & those at the back wld have visually blanked. A poignant Remembrance moment totally lost on us.

Instead of this meaningless offering - how about projecting an actual undersea video of these WW2 sunken ships a la Titanic & request a minute silence in remembrance & then distribute the bikies? A larger TV screen is needed. Can you Sea Darwin - this wld be a fitting tribute..👌🏽👌🏽✨️✨️"
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"Honestly, this was the absolute best trip. Highly recommend!"
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"We thoroughly enjoyed the sunset cruise. The fish N chips were fresh & delicious, the bubbly chilled and pleasant, the crew were very welcoming and hospitable. The actual trip was great fun and the views picturesque. Thanks for a lovely night."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"This is a great package. Harbour cruise was great with funny informative guide. RFDS display was excellent. A easy stroll back to the Waterfront then up the steps to the Main Street."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","5",,,"We had a wonderful experience with a pair of knowledgeable guides who care a lot about showcasing the turtles in a respectful way."
"Sea Darwin - Sea Tiwi","https://www.google.com/maps/search/?api=1&query=Sea%20Darwin%20-%20Sea%20Tiwi&query_place_id=ChIJOcwtcRyRwCwRhQWjEhONVzU","3",,,"A disappointing tour tonight, with almost no talk by the crew on where we were on the harbour.  While the sunset was pretty, we felt so sorry for people seated on the ""wrong"" side as the boat was never repositioned to enable
them a close up of the view.
The crew would answer a question or two from guests and the rest of us had to eavesdrop to gain any local knowledge.
The team here could take some lessons from the Tamanian teams of Bruny Island cruising fame.
The fish and chips were nice."
